"","schid","c0110","c0112","c0114","c0116","c0120","c0122","c0134","c0136","c0138","c0140","c0142","c0144","c0146","c0150","c0158","c0162","c0166","c0170","c0174","c0176","c0186","c0190","c0192","c0196","c0198","c0204","c0206","c0208","c0210","c0212","c0214","c0216","c0218","c0266","c0268","c0270","c0272","c0274","c0276","c0280","c0282","c0284","c0286","c0288","c0290","c0292","c0294","c0296","c0298","c0300","c0302","c0304","c0374","c0376","c0378","c0380","c0382","c0384","c0386","c0402","c0404","c0406","c0408","c0410","c0412","c0422","c0424","c0426","c0428","c0430","c0432","c0434","c0436","c0442","c0444","c0446","c0448","c0450","c0452","c0454","c0456","c0532","c0534","c0536","c0538","c0560","c0562","c0568","c0570","c0572","c0578","c0578_yy","strata","fr_urban","fr_size","finalwgt","ic0110","ic0112","ic0114","ic0116","ic0120","ic0122","ic0134","ic0136","ic0138","ic0140","ic0142","ic0144","ic0146","ic0150","ic0158","ic0162","ic0166","ic0170","ic0174","ic0176","ic0186","ic0190","ic0192","ic0196","ic0198","ic0204","ic0206","ic0208","ic0210","ic0212","ic0214","ic0216","ic0218","ic0266","ic0268","ic0270","ic0272","ic0274","ic0276","ic0280","ic0282","ic0284","ic0286","ic0288","ic0290","ic0292","ic0294","ic0296","ic0298","ic0300","ic0302","ic0304","ic0374","ic0376","ic0378","ic0380","ic0382","ic0384","ic0386","ic0402","ic0404","ic0406","ic0408","ic0410","ic0412","ic0422","ic0424","ic0426","ic0428","ic0430","ic0432","ic0434","ic0436","ic0442","ic0444","ic0446","ic0448","ic0450","ic0452","ic0454","ic0456","ic0532","ic0534","ic0536","ic0538","ic0560","ic0562","ic0568","ic0570","ic0572"
"1710",2238,1,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,3,1,1,2,2,1,2,2,1,1,2,1,2,2,1,1,1,2,3,1,2,2,1,2,2,2,2,2,2,1,3,1,2,1,5,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,2,-1,10,50,85,6,4,3,97,12,33,"04032006",2006,324,"Rural","300 - 499",22.3141668185176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"1711",2239,1,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,2,2,2,1,2,4,4,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,3,3,3,3,3,1,2,3,2,3,3,4,4,4,4,5,4,5,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,10,70,89,6,3,3,95,2,2,"03212006",2006,314,"Rural","Less than 300",27.6894919435796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1712",2240,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,4,5,4,5,2,-1,2,-1,2,-1,2,-1,2,-1,1,1,1,1,2,-1,2,-1,1,1,1,1,5,5,60,3,2,1,94,195,153,"",2006,121,"City","300 - 499",68.8416314784737,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"1713",2241,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,3,2,2,3,1,2,2,2,2,3,2,2,2,3,3,3,2,3,2,4,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,50,40,70,7,2,3,93,28,949,"04042006",2006,341,"City","1,000 or more",9.56784125081744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"1714",2242,1,1,2,2,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,3,2,2,1,3,3,2,2,2,3,2,2,3,5,3,5,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,60,70,9,4,3,95,26,25,"03212006",2006,222,"Suburb","300 - 499",18.9330406235954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1715",2243,1,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,3,3,3,3,2,2,3,1,2,2,4,4,4,4,4,3,5,2,-1,1,1,1,1,1,1,2,-1,1,1,1,2,1,1,1,1,1,1,1,2,5,75,65,9,3,3,95,13,7,"03282006",2006,424,"Rural","300 - 499",42.6898429795382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1716",2244,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,3,3,3,3,2,2,3,1,2,2,3,1,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,9,69,6,1,1,91,261,272,"03202006",2006,241,"City","1,000 or more",12.9067724878574,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1717",2245,1,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,4,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,4,4,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,15,35,50,4,1,1,94,121,67,"02222006",2006,231,"City","500 - 999",15.9848387550909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1718",2246,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,3,2,2,1,2,3,3,1,3,3,3,3,4,4,3,4,4,4,4,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,9,18,25,4,2,2,95,44,57,"03222006",2006,333,"Town","500 - 999",13.2748828973236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1719",2248,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,4,2,2,2,1,2,2,2,2,1,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,5,3,5,1,2,1,1,2,-1,1,1,2,-1,2,-1,1,2,2,-1,1,1,1,1,2,-1,5,50,65,3,2,2,95,66,45,"04252006",2006,122,"Suburb","300 - 499",65.9652573320666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1720",2249,1,1,1,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,3,2,2,2,3,2,2,2,4,3,4,4,4,4,5,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,95,95,7,3,3,97,61,47,"03232006",2006,342,"Suburb","1,000 or more",8.64944641930158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1721",2250,1,1,1,2,2,2,2,1,2,2,2,1,2,1,1,2,1,2,1,1,2,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,3,1,3,3,2,3,3,2,2,3,2,3,3,5,4,4,4,4,1,5,2,-1,1,2,1,1,1,1,2,-1,1,1,1,1,2,-1,1,1,1,1,2,-1,25,40,70,5,4,2,93,120,126,"03272006",2006,231,"City","500 - 999",15.9848387550909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"1722",2251,1,2,2,2,2,1,2,2,1,2,1,1,1,2,1,2,1,2,1,1,2,1,1,3,4,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,3,3,3,2,3,3,3,3,3,3,3,3,5,3,4,4,5,4,5,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,10,25,75,7,3,3,90,10,10,"04182006",2006,214,"Rural","Less than 300",28.1688168050332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1723",2252,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,4,3,1,1,2,1,2,2,1,2,2,1,1,2,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,5,2,5,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,2,-1,6,60,85,4,3,3,97,180,164,"05252006",2006,134,"Rural","500 - 999",60.7929621344576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1724",2254,1,1,2,2,2,1,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,5,2,-1,1,2,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,8,65,65,6,2,2,95,6,8,"03202006",2006,314,"Rural","Less than 300",27.6894919435796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1725",2256,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,4,1,1,1,1,1,1,2,2,1,1,1,1,2,1,3,3,2,3,2,3,2,3,3,2,2,2,2,3,1,3,3,4,4,5,2,-1,1,2,1,1,1,1,2,-1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,60,5,5,2,1,1,95,40,50,"03062006",2006,121,"City","300 - 499",68.8416314784737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1726",2257,1,1,1,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,3,3,4,3,4,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,10,40,45,7,2,2,96,100,100,"04222006",2006,231,"City","500 - 999",15.2966631675653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1727",2258,1,1,2,2,2,2,2,1,2,2,2,1,2,1,1,2,1,2,2,1,1,1,2,4,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,5,3,5,5,5,4,5,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,-1,10,85,85,4,3,3,95,15,10,"04222006",2006,132,"Suburb","500 - 999",52.5157243538322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1728",2259,1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,3,4,1,1,1,1,1,2,2,2,2,2,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,5,5,4,5,2,-1,1,1,1,2,1,1,2,-1,2,-1,1,2,1,1,1,1,1,1,1,2,5,93,90,6,3,3,96,15,5,"03282006",2006,342,"Suburb","1,000 or more",7.73426845080032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1729",2262,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,4,5,4,5,1,2,1,2,1,2,1,1,1,2,2,-1,1,1,1,2,1,1,1,1,2,-1,11,60,85,4,3,3,97,30,24,"03202006",2006,132,"Suburb","500 - 999",52.3495397808898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1730",2265,1,1,2,2,2,2,2,1,1,2,2,2,1,2,1,1,1,1,1,2,2,1,2,3,3,1,1,1,1,2,1,2,2,1,2,1,1,1,2,3,2,3,3,3,3,2,2,2,3,2,3,3,4,4,5,4,5,4,5,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,1,1,1,2,-1,1,1,2,-1,30,60,30,4,3,3,98,15,20,"03222006",2006,323,"Town","300 - 499",18.8681976523024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1731",2268,1,1,2,2,2,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,2,4,3,2,1,1,1,2,2,2,2,1,2,1,2,2,1,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,5,4,5,3,5,1,2,1,1,2,-1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,2,-1,5,60,60,6,3,3,96,108,70,"03212006",2006,234,"Rural","500 - 999",14.8810771339282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1732",2269,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,3,3,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,3,3,3,2,1,3,2,1,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,1,2,10,70,80,7,4,3,97,133,77,"03202006",2006,341,"City","1,000 or more",9.02115902060259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1733",2270,1,1,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,3,3,2,3,3,1,3,3,2,3,3,5,4,5,5,5,4,5,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,10,85,85,5,3,3,96,21,30,"04022006",2006,424,"Rural","300 - 499",42.6898429795382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"1734",2271,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,2,2,3,2,3,3,4,4,4,3,5,4,5,1,2,1,1,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,1,70,50,5,3,3,93,102,93,"03212006",2006,342,"Suburb","1,000 or more",8.34448967474485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1735",2272,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,3,2,3,3,2,3,3,3,5,2,5,2,4,2,5,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,1,1,2,-1,20,40,40,4,2,2,16,2,1,"03212006",2006,114,"Rural","Less than 300",116.169308517055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1736",2273,1,1,1,2,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,4,4,1,1,2,1,1,1,1,2,1,1,1,1,1,1,3,3,3,3,3,3,3,2,3,3,2,3,3,5,4,4,4,4,3,5,2,-1,2,-1,1,1,1,2,1,1,1,1,2,-1,2,-1,2,-1,2,-1,2,-1,15,25,25,4,3,3,98,80,30,"03232006",2006,122,"Suburb","300 - 499",65.9652573320666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0
"1737",2274,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,2,2,1,3,3,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,15,50,85,6,1,3,93,88,104,"04132006",2006,241,"City","1,000 or more",12.9067724878574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"1738",2275,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,3,3,4,4,4,2,5,2,5,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,1,1,2,-1,18,50,65,7,3,3,95,177,183,"05082006",2006,233,"Town","500 - 999",15.6412022145364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"1739",2278,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,2,3,2,3,2,2,2,2,2,2,2,5,4,5,4,5,4,5,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,35,45,4,3,3,96,30,24,"03202006",2006,121,"City","300 - 499",68.8416314784737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1740",2279,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,3,2,3,3,3,3,3,3,5,4,5,5,5,4,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,2,-1,20,80,85,10,3,3,96,6,6,"05012006",2006,124,"Rural","300 - 499",74.5460974493518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1741",2280,1,1,2,2,2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,3,2,3,2,1,3,3,3,2,3,3,3,3,4,2,2,2,5,3,5,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,21,25,25,4,2,2,82,158,227,"03202006",2006,232,"Suburb","500 - 999",14.551441820232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
